"STATE_NAME","STATEFP","COUNTYFP","FIPS","NAME"
"Pennsylvania","42","037","42037","Columbia"
"Pennsylvania","42","039","42039","Crawford"
"Pennsylvania","42","041","42041","Cumberland"
"Pennsylvania","42","043","42043","Dauphin"
"Pennsylvania","42","045","42045","Delaware"
"Pennsylvania","42","047","42047","Elk"
"Pennsylvania","42","049","42049","Erie"
"Pennsylvania","42","051","42051","Fayette"
"Pennsylvania","42","053","42053","Forest"
"Pennsylvania","42","055","42055","Franklin"
"Pennsylvania","42","057","42057","Fulton"
"Pennsylvania","42","059","42059","Greene"
"Pennsylvania","42","061","42061","Huntingdon"
"Pennsylvania","42","063","42063","Indiana"
"Pennsylvania","42","065","42065","Jefferson"
"Pennsylvania","42","067","42067","Juniata"
"Pennsylvania","42","069","42069","Lackawanna"
"Pennsylvania","42","071","42071","Lancaster"
"Pennsylvania","42","073","42073","Lawrence"
"Pennsylvania","42","075","42075","Lebanon"
"Pennsylvania","42","077","42077","Lehigh"
"Pennsylvania","42","079","42079","Luzerne"
"Pennsylvania","42","081","42081","Lycoming"
"Pennsylvania","42","083","42083","McKean"
"Pennsylvania","42","085","42085","Mercer"
"Pennsylvania","42","087","42087","Mifflin"
"Pennsylvania","42","089","42089","Monroe"
"Pennsylvania","42","091","42091","Montgomery"
"Pennsylvania","42","093","42093","Montour"
"Pennsylvania","42","095","42095","Northampton"
"Pennsylvania","42","097","42097","Northumberland"
"Pennsylvania","42","099","42099","Perry"
"Pennsylvania","42","101","42101","Philadelphia"
"Pennsylvania","42","103","42103","Pike"
"Pennsylvania","42","105","42105","Potter"
"Pennsylvania","42","107","42107","Schuylkill"
"Pennsylvania","42","109","42109","Snyder"
"Pennsylvania","42","111","42111","Somerset"
"Pennsylvania","42","113","42113","Sullivan"
"Pennsylvania","42","115","42115","Susquehanna"
"Pennsylvania","42","117","42117","Tioga"
"Pennsylvania","42","119","42119","Union"
"Pennsylvania","42","121","42121","Venango"
"Pennsylvania","42","123","42123","Warren"
"Pennsylvania","42","125","42125","Washington"
"Pennsylvania","42","127","42127","Wayne"
"Pennsylvania","42","129","42129","Westmoreland"
"Pennsylvania","42","131","42131","Wyoming"
"Pennsylvania","42","133","42133","York"
"Rhode Island","44","001","44001","Bristol"
"Rhode Island","44","003","44003","Kent"
"Rhode Island","44","005","44005","Newport"
"Rhode Island","44","007","44007","Providence"
"Rhode Island","44","009","44009","Washington"
"South Carolina","45","001","45001","Abbeville"
"South Carolina","45","003","45003","Aiken"
"South Carolina","45","005","45005","Allendale"
"South Carolina","45","007","45007","Anderson"
"South Carolina","45","009","45009","Bamberg"
"South Carolina","45","011","45011","Barnwell"
"South Carolina","45","013","45013","Beaufort"
"South Carolina","45","015","45015","Berkeley"
"South Carolina","45","017","45017","Calhoun"
"South Carolina","45","019","45019","Charleston"
"South Carolina","45","021","45021","Cherokee"
"South Carolina","45","023","45023","Chester"
"South Carolina","45","025","45025","Chesterfield"
"South Carolina","45","027","45027","Clarendon"
"South Carolina","45","029","45029","Colleton"
"South Carolina","45","031","45031","Darlington"
"South Carolina","45","033","45033","Dillon"
"South Carolina","45","035","45035","Dorchester"
"South Carolina","45","037","45037","Edgefield"
"South Carolina","45","039","45039","Fairfield"
"South Carolina","45","041","45041","Florence"
"South Carolina","45","043","45043","Georgetown"
"South Carolina","45","045","45045","Greenville"
"South Carolina","45","047","45047","Greenwood"
"South Carolina","45","049","45049","Hampton"
"South Carolina","45","051","45051","Horry"
"South Carolina","45","053","45053","Jasper"
"South Carolina","45","055","45055","Kershaw"
"South Carolina","45","057","45057","Lancaster"
"South Carolina","45","059","45059","Laurens"
"South Carolina","45","061","45061","Lee"
"South Carolina","45","063","45063","Lexington"
"South Carolina","45","067","45067","Marion"
"South Carolina","45","069","45069","Marlboro"
"South Carolina","45","065","45065","McCormick"
"South Carolina","45","071","45071","Newberry"
"South Carolina","45","073","45073","Oconee"
"South Carolina","45","075","45075","Orangeburg"
"South Carolina","45","077","45077","Pickens"
"South Carolina","45","079","45079","Richland"
"South Carolina","45","081","45081","Saluda"
"South Carolina","45","083","45083","Spartanburg"
"South Carolina","45","085","45085","Sumter"
"South Carolina","45","087","45087","Union"
"South Carolina","45","089","45089","Williamsburg"
"South Carolina","45","091","45091","York"
"Texas","48","001","48001","Anderson"
"Texas","48","003","48003","Andrews"
"Texas","48","005","48005","Angelina"
"Texas","48","007","48007","Aransas"
"Texas","48","009","48009","Archer"
"Texas","48","011","48011","Armstrong"
"Texas","48","013","48013","Atascosa"
"Texas","48","015","48015","Austin"
"Texas","48","017","48017","Bailey"
"Texas","48","019","48019","Bandera"
"Texas","48","021","48021","Bastrop"
"Texas","48","023","48023","Baylor"
"Texas","48","025","48025","Bee"
"Texas","48","027","48027","Bell"
"Texas","48","029","48029","Bexar"
"Texas","48","031","48031","Blanco"
"Texas","48","033","48033","Borden"
"Texas","48","035","48035","Bosque"
"Texas","48","037","48037","Bowie"
"Texas","48","039","48039","Brazoria"
"Texas","48","041","48041","Brazos"
"Texas","48","043","48043","Brewster"
"Texas","48","045","48045","Briscoe"
"Texas","48","047","48047","Brooks"
"Texas","48","049","48049","Brown"
"Texas","48","051","48051","Burleson"
"Texas","48","053","48053","Burnet"
"Texas","48","055","48055","Caldwell"
"Texas","48","057","48057","Calhoun"
"Texas","48","059","48059","Callahan"
"Texas","48","061","48061","Cameron"
"Texas","48","063","48063","Camp"
"Texas","48","065","48065","Carson"
"Texas","48","067","48067","Cass"
"Texas","48","069","48069","Castro"
"Texas","48","071","48071","Chambers"
"Texas","48","073","48073","Cherokee"
"Texas","48","075","48075","Childress"
"Texas","48","077","48077","Clay"
"Texas","48","079","48079","Cochran"
"Texas","48","081","48081","Coke"
"Texas","48","083","48083","Coleman"
"Texas","48","085","48085","Collin"
"Texas","48","087","48087","Collingsworth"
"Texas","48","089","48089","Colorado"
"Texas","48","091","48091","Comal"
"Texas","48","093","48093","Comanche"
"Texas","48","095","48095","Concho"
"Texas","48","097","48097","Cooke"
"Texas","48","099","48099","Coryell"
"Texas","48","101","48101","Cottle"
"Texas","48","103","48103","Crane"
"Texas","48","105","48105","Crockett"
"Texas","48","107","48107","Crosby"
"Texas","48","109","48109","Culberson"
"Texas","48","111","48111","Dallam"
"Texas","48","113","48113","Dallas"
"Texas","48","115","48115","Dawson"
"Texas","48","123","48123","DeWitt"
"Texas","48","117","48117","Deaf Smith"
"Texas","48","119","48119","Delta"
"Texas","48","121","48121","Denton"
"Texas","48","125","48125","Dickens"
"Texas","48","127","48127","Dimmit"
"Texas","48","129","48129","Donley"
"Texas","48","131","48131","Duval"
"Texas","48","133","48133","Eastland"
"Texas","48","135","48135","Ector"
"Texas","48","137","48137","Edwards"
"Texas","48","141","48141","El Paso"
"Texas","48","139","48139","Ellis"
"Texas","48","143","48143","Erath"
"Texas","48","145","48145","Falls"
"Texas","48","147","48147","Fannin"
"Texas","48","149","48149","Fayette"
"Texas","48","151","48151","Fisher"
"Texas","48","153","48153","Floyd"
"Texas","48","155","48155","Foard"
"Texas","48","157","48157","Fort Bend"
"Texas","48","159","48159","Franklin"
"Texas","48","161","48161","Freestone"
"Texas","48","163","48163","Frio"
"Texas","48","165","48165","Gaines"
"Texas","48","167","48167","Galveston"
"Texas","48","169","48169","Garza"
"Texas","48","171","48171","Gillespie"
"Texas","48","173","48173","Glasscock"
"Texas","48","175","48175","Goliad"
"Texas","48","177","48177","Gonzales"
"Texas","48","179","48179","Gray"
"Texas","48","181","48181","Grayson"
"Texas","48","183","48183","Gregg"
"Texas","48","185","48185","Grimes"
"Texas","48","187","48187","Guadalupe"
"Texas","48","189","48189","Hale"
"Texas","48","191","48191","Hall"
"Texas","48","193","48193","Hamilton"
"Texas","48","195","48195","Hansford"
"Texas","48","197","48197","Hardeman"
"Texas","48","199","48199","Hardin"
"Texas","48","201","48201","Harris"
"Texas","48","203","48203","Harrison"
"Texas","48","205","48205","Hartley"
"Texas","48","207","48207","Haskell"
"Texas","48","209","48209","Hays"
"Texas","48","211","48211","Hemphill"
"Texas","48","213","48213","Henderson"
"Texas","48","215","48215","Hidalgo"
"Texas","48","217","48217","Hill"
"Texas","48","219","48219","Hockley"
"Texas","48","221","48221","Hood"
"Texas","48","223","48223","Hopkins"
"Texas","48","225","48225","Houston"
"Texas","48","227","48227","Howard"
"Texas","48","229","48229","Hudspeth"
"Texas","48","231","48231","Hunt"
"Texas","48","233","48233","Hutchinson"
"Texas","48","235","48235","Irion"
"Texas","48","237","48237","Jack"
"Texas","48","239","48239","Jackson"
"Texas","48","241","48241","Jasper"
"Texas","48","243","48243","Jeff Davis"
"Texas","48","245","48245","Jefferson"
"Texas","48","247","48247","Jim Hogg"
"Texas","48","249","48249","Jim Wells"
"Texas","48","251","48251","Johnson"
"Texas","48","253","48253","Jones"
"Texas","48","255","48255","Karnes"
"Texas","48","257","48257","Kaufman"
"Texas","48","259","48259","Kendall"
"Texas","48","261","48261","Kenedy"
"Texas","48","263","48263","Kent"
"Texas","48","265","48265","Kerr"
"Texas","48","267","48267","Kimble"
"Texas","48","269","48269","King"
"Texas","48","271","48271","Kinney"
"Texas","48","273","48273","Kleberg"
"Texas","48","275","48275","Knox"
"Texas","48","283","48283","La Salle"
"Texas","48","277","48277","Lamar"
"Texas","48","279","48279","Lamb"
"Texas","48","281","48281","Lampasas"
"Texas","48","285","48285","Lavaca"
"Texas","48","287","48287","Lee"
"Texas","48","289","48289","Leon"
"Texas","48","291","48291","Liberty"
"Texas","48","293","48293","Limestone"
"Texas","48","295","48295","Lipscomb"
"Texas","48","297","48297","Live Oak"
"Texas","48","299","48299","Llano"
"Texas","48","301","48301","Loving"
"Texas","48","303","48303","Lubbock"
"Texas","48","305","48305","Lynn"
"Texas","48","313","48313","Madison"
"Texas","48","315","48315","Marion"
"Texas","48","317","48317","Martin"
"Texas","48","319","48319","Mason"
"Texas","48","321","48321","Matagorda"
"Texas","48","323","48323","Maverick"
"Texas","48","307","48307","McCulloch"
"Texas","48","309","48309","McLennan"
"Texas","48","311","48311","McMullen"
"Texas","48","325","48325","Medina"
"Texas","48","327","48327","Menard"
"Texas","48","329","48329","Midland"
"Texas","48","331","48331","Milam"
"Texas","48","333","48333","Mills"
"Texas","48","335","48335","Mitchell"
"Texas","48","337","48337","Montague"
"Texas","48","339","48339","Montgomery"
"Texas","48","341","48341","Moore"
"Texas","48","343","48343","Morris"
"Texas","48","345","48345","Motley"
"Texas","48","347","48347","Nacogdoches"
"Texas","48","349","48349","Navarro"
"Texas","48","351","48351","Newton"
"Texas","48","353","48353","Nolan"
"Texas","48","355","48355","Nueces"
"Texas","48","357","48357","Ochiltree"
"Texas","48","359","48359","Oldham"
"Texas","48","361","48361","Orange"
"Texas","48","363","48363","Palo Pinto"
"Texas","48","365","48365","Panola"
"Texas","48","367","48367","Parker"
"Texas","48","369","48369","Parmer"
"Texas","48","371","48371","Pecos"
"Texas","48","373","48373","Polk"
"Texas","48","375","48375","Potter"
"Texas","48","377","48377","Presidio"
"Texas","48","379","48379","Rains"
"Texas","48","381","48381","Randall"
"Texas","48","383","48383","Reagan"
"Texas","48","385","48385","Real"
"Texas","48","387","48387","Red River"
"Texas","48","389","48389","Reeves"
"Texas","48","391","48391","Refugio"
"Texas","48","393","48393","Roberts"
"Texas","48","395","48395","Robertson"
"Texas","48","397","48397","Rockwall"
"Texas","48","399","48399","Runnels"
"Texas","48","401","48401","Rusk"
"Texas","48","403","48403","Sabine"
"Texas","48","405","48405","San Augustine"
"Texas","48","407","48407","San Jacinto"
"Texas","48","409","48409","San Patricio"
"Texas","48","411","48411","San Saba"
"Texas","48","413","48413","Schleicher"
"Texas","48","415","48415","Scurry"
"Texas","48","417","48417","Shackelford"
"Texas","48","419","48419","Shelby"
"Texas","48","421","48421","Sherman"
"Texas","48","423","48423","Smith"
"Texas","48","425","48425","Somervell"
"Texas","48","427","48427","Starr"
"Texas","48","429","48429","Stephens"
"Texas","48","431","48431","Sterling"
"Texas","48","433","48433","Stonewall"
"Texas","48","435","48435","Sutton"
"Texas","48","437","48437","Swisher"
"Texas","48","439","48439","Tarrant"
"Texas","48","441","48441","Taylor"
"Texas","48","443","48443","Terrell"
"Texas","48","445","48445","Terry"
"Texas","48","447","48447","Throckmorton"
"Texas","48","449","48449","Titus"
"Texas","48","451","48451","Tom Green"
"Texas","48","453","48453","Travis"
"Texas","48","455","48455","Trinity"
"Texas","48","457","48457","Tyler"
"Texas","48","459","48459","Upshur"
"Texas","48","461","48461","Upton"
"Texas","48","463","48463","Uvalde"
"Texas","48","465","48465","Val Verde"
"Texas","48","467","48467","Van Zandt"
"Texas","48","469","48469","Victoria"
"Texas","48","471","48471","Walker"
"Texas","48","473","48473","Waller"
"Texas","48","475","48475","Ward"
"Texas","48","477","48477","Washington"
"Texas","48","479","48479","Webb"
"Texas","48","481","48481","Wharton"
"Texas","48","483","48483","Wheeler"
"Texas","48","485","48485","Wichita"
"Texas","48","487","48487","Wilbarger"
"Texas","48","489","48489","Willacy"
"Texas","48","491","48491","Williamson"
"Texas","48","493","48493","Wilson"
"Texas","48","495","48495","Winkler"
"Texas","48","497","48497","Wise"
"Texas","48","499","48499","Wood"
"Texas","48","501","48501","Yoakum"
"Texas","48","503","48503","Young"
"Texas","48","505","48505","Zapata"
"Texas","48","507","48507","Zavala"
"Virginia","51","001","51001","Accomack"
"Virginia","51","003","51003","Albemarle"
"Virginia","51","510","51510","Alexandria"
"Virginia","51","005","51005","Alleghany"
"Virginia","51","007","51007","Amelia"
"Virginia","51","009","51009","Amherst"
"Virginia","51","011","51011","Appomattox"
"Virginia","51","013","51013","Arlington"
"Virginia","51","015","51015","Augusta"
"Virginia","51","017","51017","Bath"
"Virginia","51","019","51019","Bedford"
"Virginia","51","021","51021","Bland"
"Virginia","51","023","51023","Botetourt"
"Virginia","51","520","51520","Bristol"
"Virginia","51","025","51025","Brunswick"
"Virginia","51","027","51027","Buchanan"
"Virginia","51","029","51029","Buckingham"
"Virginia","51","530","51530","Buena Vista"
"Virginia","51","031","51031","Campbell"
"Virginia","51","033","51033","Caroline"
"Virginia","51","035","51035","Carroll"
"Virginia","51","036","51036","Charles City"
"Virginia","51","037","51037","Charlotte"
"Virginia","51","540","51540","Charlottesville"
"Virginia","51","550","51550","Chesapeake"
"Virginia","51","041","51041","Chesterfield"
"Virginia","51","043","51043","Clarke"
"Virginia","51","570","51570","Colonial Heights"
"Virginia","51","580","51580","Covington"
"Virginia","51","045","51045","Craig"
"Virginia","51","047","51047","Culpeper"
"Virginia","51","049","51049","Cumberland"
"Virginia","51","590","51590","Danville"
"Virginia","51","051","51051","Dickenson"
"Virginia","51","053","51053","Dinwiddie"
"Virginia","51","595","51595","Emporia"
"Virginia","51","057","51057","Essex"
"Virginia","51","600","51600","Fairfax"
"Virginia","51","059","51059","Fairfax"
"Virginia","51","610","51610","Falls Church"
"Virginia","51","061","51061","Fauquier"
"Virginia","51","063","51063","Floyd"
"Virginia","51","065","51065","Fluvanna"
"Virginia","51","620","51620","Franklin"
"Virginia","51","067","51067","Franklin"
"Virginia","51","069","51069","Frederick"
"Virginia","51","630","51630","Fredericksburg"
"Virginia","51","640","51640","Galax"
"Virginia","51","071","51071","Giles"
"Virginia","51","073","51073","Gloucester"
"Virginia","51","075","51075","Goochland"
"Virginia","51","077","51077","Grayson"
"Virginia","51","079","51079","Greene"
"Virginia","51","081","51081","Greensville"
"Virginia","51","083","51083","Halifax"
"Virginia","51","650","51650","Hampton"
"Virginia","51","085","51085","Hanover"
"Virginia","51","660","51660","Harrisonburg"
"Virginia","51","087","51087","Henrico"
"Virginia","51","089","51089","Henry"
"Virginia","51","091","51091","Highland"
"Virginia","51","670","51670","Hopewell"
"Virginia","51","093","51093","Isle of Wight"
"Virginia","51","095","51095","James City"
"Virginia","51","099","51099","King George"
"Virginia","51","101","51101","King William"
"Virginia","51","097","51097","King and Queen"
"Virginia","51","103","51103","Lancaster"
"Virginia","51","105","51105","Lee"
"Virginia","51","678","51678","Lexington"
"Virginia","51","107","51107","Loudoun"
"Virginia","51","109","51109","Louisa"
"Virginia","51","111","51111","Lunenburg"
"Virginia","51","680","51680","Lynchburg"
"Virginia","51","113","51113","Madison"
"Virginia","51","683","51683","Manassas"
"Virginia","51","685","51685","Manassas Park"
"Virginia","51","690","51690","Martinsville"
"Virginia","51","115","51115","Mathews"
"Virginia","51","117","51117","Mecklenburg"
"Virginia","51","119","51119","Middlesex"
"Virginia","51","121","51121","Montgomery"
"Virginia","51","125","51125","Nelson"
"Virginia","51","127","51127","New Kent"
"Virginia","51","700","51700","Newport News"
"Virginia","51","710","51710","Norfolk"
"Virginia","51","131","51131","Northampton"
"Virginia","51","133","51133","Northumberland"
"Virginia","51","720","51720","Norton"
"Virginia","51","135","51135","Nottoway"
"Virginia","51","137","51137","Orange"
"Virginia","51","139","51139","Page"
"Virginia","51","141","51141","Patrick"
"Virginia","51","730","51730","Petersburg"
"Virginia","51","143","51143","Pittsylvania"
"Virginia","51","735","51735","Poquoson"
"Virginia","51","740","51740","Portsmouth"
"Virginia","51","145","51145","Powhatan"
"Virginia","51","147","51147","Prince Edward"
"Virginia","51","149","51149","Prince George"
"Virginia","51","153","51153","Prince William"
"Virginia","51","155","51155","Pulaski"
"Virginia","51","750","51750","Radford"
"Virginia","51","157","51157","Rappahannock"
"Virginia","51","760","51760","Richmond"
"Virginia","51","159","51159","Richmond"
"Virginia","51","770","51770","Roanoke"
"Virginia","51","161","51161","Roanoke"
"Virginia","51","163","51163","Rockbridge"
"Virginia","51","165","51165","Rockingham"
"Virginia","51","167","51167","Russell"
"Virginia","51","775","51775","Salem"
"Virginia","51","169","51169","Scott"
"Virginia","51","171","51171","Shenandoah"
"Virginia","51","173","51173","Smyth"
"Virginia","51","175","51175","Southampton"
"Virginia","51","177","51177","Spotsylvania"
"Virginia","51","179","51179","Stafford"
"Virginia","51","790","51790","Staunton"
"Virginia","51","800","51800","Suffolk"
"Virginia","51","181","51181","Surry"
"Virginia","51","183","51183","Sussex"
"Virginia","51","185","51185","Tazewell"
"Virginia","51","810","51810","Virginia Beach"
"Virginia","51","187","51187","Warren"
"Virginia","51","191","51191","Washington"
"Virginia","51","820","51820","Waynesboro"
"Virginia","51","193","51193","Westmoreland"
"Virginia","51","830","51830","Williamsburg"
"Virginia","51","840","51840","Winchester"
"Virginia","51","195","51195","Wise"
"Virginia","51","197","51197","Wythe"
"Virginia","51","199","51199","York"
