STATE_NAME,STATEFP,COUNTYFP,FIPS,NAME,1_Unit,2_Units,3_and_4_Units,5_Units_or_More,Average_Building_Permits(12 months)
Pennsylvania,42,121,42121,Venango,3.5,0,0,0,3.5
Pennsylvania,42,123,42123,Warren,1.916666667,0,0,2.5,4.416666667
Pennsylvania,42,125,42125,Washington,35.83333333,0,2.416666667,2.5,40.75
Pennsylvania,42,127,42127,Wayne,14.75,0,0,0,14.75
Pennsylvania,42,129,42129,Westmoreland,30.25,0.333333333,3.166666667,0.833333333,34.58333333
Pennsylvania,42,131,42131,Wyoming,2.25,0,0.5,0,2.75
Pennsylvania,42,133,42133,York,79.41666667,2.166666667,0.916666667,28.16666667,110.6666667
Rhode Island,44,1,44001,Bristol,2.416666667,0,0,0,2.416666667
Rhode Island,44,3,44003,Kent,11.5,7,0.75,20,39.25
Rhode Island,44,5,44005,Newport,7.833333333,0,0,0,7.833333333
Rhode Island,44,7,44007,Providence,26.5,16.5,2.583333333,19.08333333,64.66666667
Rhode Island,44,9,44009,Washington,19.25,2.166666667,0.75,3.75,25.91666667
South Carolina,45,1,45001,Abbeville,12.08333333,0,0,0,12.08333333
South Carolina,45,3,45003,Aiken,122.5833333,0.5,0,85.25,208.3333333
South Carolina,45,5,45005,Allendale,0.666666667,0,0,0,0.666666667
South Carolina,45,7,45007,Anderson,90.58333333,14,0,0,104.5833333
South Carolina,45,9,45009,Bamberg,0.916666667,0,0,0,0.916666667
South Carolina,45,11,45011,Barnwell,1.5,0,0,0,1.5
South Carolina,45,13,45013,Beaufort,100.5,0,0,51.5,152
South Carolina,45,15,45015,Berkeley,216.9166667,0,0,48.33333333,265.25
South Carolina,45,17,45017,Calhoun,4,0,0,0,4
South Carolina,45,19,45019,Charleston,254.5833333,5.166666667,15.16666667,71.41666667,346.3333333
South Carolina,45,21,45021,Cherokee,16.5,0.166666667,0,0,16.66666667
South Carolina,45,23,45023,Chester,22.41666667,0,0,0,22.41666667
South Carolina,45,25,45025,Chesterfield,11.08333333,0.166666667,0,0.833333333,12.08333333
South Carolina,45,27,45027,Clarendon,9.5,0,0,0,9.5
South Carolina,45,29,45029,Colleton,4.166666667,0,0,0,4.166666667
South Carolina,45,31,45031,Darlington,15.08333333,0.666666667,0.5,0,16.25
South Carolina,45,33,45033,Dillon,3.416666667,0,0,0,3.416666667
South Carolina,45,35,45035,Dorchester,99.91666667,0,0,0,99.91666667
South Carolina,45,37,45037,Edgefield,14.75,0,0.333333333,0,15.08333333
South Carolina,45,39,45039,Fairfield,7.583333333,0,0,0,7.583333333
South Carolina,45,41,45041,Florence,47.58333333,0.833333333,3,3.333333333,54.75
South Carolina,45,43,45043,Georgetown,26.91666667,0,0,0,26.91666667
South Carolina,45,45,45045,Greenville,417.75,1.333333333,0,47.16666667,466.25
South Carolina,45,47,45047,Greenwood,16.08333333,0,0,0,16.08333333
South Carolina,45,49,45049,Hampton,1.083333333,0,0,0,1.083333333
South Carolina,45,51,45051,Horry,608.5,0.333333333,0.25,5,614.0833333
South Carolina,45,53,45053,Jasper,115.4166667,0,0,0,115.4166667
South Carolina,45,55,45055,Kershaw,31.66666667,3.666666667,5.583333333,0,40.91666667
South Carolina,45,57,45057,Lancaster,81.33333333,0,0,0,81.33333333
South Carolina,45,59,45059,Laurens,51.75,0,0,0,51.75
South Carolina,45,61,45061,Lee,1.5,0,0,0,1.5
South Carolina,45,63,45063,Lexington,142.5,0.166666667,0,0,142.6666667
South Carolina,45,67,45067,Marion,6.333333333,0,0,0,6.333333333
South Carolina,45,69,45069,Marlboro,0.5,0,0,0,0.5
South Carolina,45,65,45065,McCormick,11.75,0,0,0,11.75
South Carolina,45,71,45071,Newberry,12.91666667,0,0,0,12.91666667
South Carolina,45,73,45073,Oconee,50.66666667,0,0,3.333333333,54
South Carolina,45,75,45075,Orangeburg,7.25,0,0,0,7.25
South Carolina,45,77,45077,Pickens,94.66666667,2.333333333,2.583333333,20.41666667,120
South Carolina,45,79,45079,Richland,179.75,2,16.25,91.33333333,289.3333333
South Carolina,45,81,45081,Saluda,4.333333333,0,0,0,4.333333333
South Carolina,45,83,45083,Spartanburg,257.4166667,0,0,3.333333333,260.75
South Carolina,45,85,45085,Sumter,28.66666667,3.5,0,0,32.16666667
South Carolina,45,87,45087,Union,4.75,0,0,0,4.75
South Carolina,45,89,45089,Williamsburg,2.916666667,0,0,0,2.916666667
South Carolina,45,91,45091,York,182.3333333,0,1,29.16666667,212.5
Texas,48,1,48001,Anderson,1.666666667,0.5,0.25,0,2.416666667
Texas,48,3,48003,Andrews,2,0,0,4,6
Texas,48,5,48005,Angelina,8.166666667,1.833333333,0,0,10
Texas,48,7,48007,Aransas,17,0,0,0,17
Texas,48,9,48009,Archer,1.916666667,0.166666667,0,0,2.083333333
Texas,48,11,48011,Armstrong,0,0,0,0,0
Texas,48,13,48013,Atascosa,18.66666667,0,0,0,18.66666667
Texas,48,15,48015,Austin,34.16666667,0,0,0,34.16666667
Texas,48,17,48017,Bailey,0.083333333,0,0,0,0.083333333
Texas,48,19,48019,Bandera,0.333333333,0.166666667,0,0,0.5
Texas,48,21,48021,Bastrop,118.25,22.66666667,0,12.5,153.4166667
Texas,48,23,48023,Baylor,,,,,
Texas,48,25,48025,Bee,1.25,0,0,0,1.25
Texas,48,27,48027,Bell,218.1666667,29.5,0.333333333,20.5,268.5
Texas,48,29,48029,Bexar,481.1666667,0.166666667,2.166666667,208.8333333,692.3333333
Texas,48,31,48031,Blanco,0.833333333,0,0,0,0.833333333
Texas,48,33,48033,Borden,,,,,
Texas,48,35,48035,Bosque,1.25,0,0,0,1.25
Texas,48,37,48037,Bowie,4.583333333,4.333333333,2.083333333,0.416666667,11.41666667
Texas,48,39,48039,Brazoria,280.1666667,0.166666667,0.25,49.41666667,330
Texas,48,41,48041,Brazos,114.8333333,3.333333333,2.083333333,64,184.25
Texas,48,43,48043,Brewster,0.583333333,0,0,0,0.583333333
Texas,48,45,48045,Briscoe,,,,,
Texas,48,47,48047,Brooks,0,0,0,0,0
Texas,48,49,48049,Brown,11.5,0.333333333,0,0,11.83333333
Texas,48,51,48051,Burleson,3.5,0.166666667,0,0,3.666666667
Texas,48,53,48053,Burnet,67.91666667,0,0,6.333333333,74.25
Texas,48,55,48055,Caldwell,42.91666667,0.666666667,0,0.5,44.08333333
Texas,48,57,48057,Calhoun,7.916666667,0,0,0,7.916666667
Texas,48,59,48059,Callahan,0.916666667,0,0,0,0.916666667
Texas,48,61,48061,Cameron,138.25,9.666666667,4,41.91666667,193.8333333
Texas,48,63,48063,Camp,0.25,0,0,0,0.25
Texas,48,65,48065,Carson,3.25,0,0,0,3.25
Texas,48,67,48067,Cass,1,0,0,0,1
Texas,48,69,48069,Castro,0,0,0,0,0
Texas,48,71,48071,Chambers,52.41666667,0,0,0,52.41666667
Texas,48,73,48073,Cherokee,3.25,0,0,0,3.25
Texas,48,75,48075,Childress,0,0,0,0,0
Texas,48,77,48077,Clay,0.416666667,0.666666667,0,0,1.083333333
Texas,48,79,48079,Cochran,0,0,0,0,0
Texas,48,81,48081,Coke,0.25,0,0,0,0.25
Texas,48,83,48083,Coleman,0.416666667,0,0,0,0.416666667
Texas,48,85,48085,Collin,1253.916667,6.333333333,6.916666667,332.3333333,1599.5
Texas,48,87,48087,Collingsworth,0,0,0,0,0
Texas,48,89,48089,Colorado,2.416666667,0,0,0,2.416666667
Texas,48,91,48091,Comal,187.75,0,0.25,97,285
Texas,48,93,48093,Comanche,0.333333333,0,0,0,0.333333333
Texas,48,95,48095,Concho,0,0,0,0.833333333,0.833333333
Texas,48,97,48097,Cooke,14.83333333,0.333333333,0.666666667,0,15.83333333
Texas,48,99,48099,Coryell,24.33333333,7.833333333,0,0,32.16666667
Texas,48,101,48101,Cottle,0,0,0,0,0
Texas,48,103,48103,Crane,0.166666667,0,0,0,0.166666667
Texas,48,105,48105,Crockett,,,,,
Texas,48,107,48107,Crosby,0,0,0,0,0
Texas,48,109,48109,Culberson,0.75,1.333333333,0,0,2.083333333
Texas,48,111,48111,Dallam,0.666666667,0,0,0,0.666666667
Texas,48,113,48113,Dallas,459.6666667,15.33333333,4,569.0833333,1048.083333
Texas,48,115,48115,Dawson,0.083333333,0,0,0,0.083333333
Texas,48,123,48123,DeWitt,0.75,0,0,0,0.75
Texas,48,117,48117,Deaf Smith,1.416666667,0.5,0,0,1.916666667
Texas,48,119,48119,Delta,0.583333333,0,0,0,0.583333333
Texas,48,121,48121,Denton,616.6666667,25.16666667,9.666666667,226.0833333,877.5833333
Texas,48,125,48125,Dickens,,,,,
Texas,48,127,48127,Dimmit,0.333333333,0,0,0,0.333333333
Texas,48,129,48129,Donley,0.083333333,0,0,0,0.083333333
Texas,48,131,48131,Duval,,,,,
Texas,48,133,48133,Eastland,0.833333333,0,0,0,0.833333333
Texas,48,135,48135,Ector,83.66666667,0,0,0,83.66666667
Texas,48,137,48137,Edwards,,,,,
Texas,48,141,48141,El Paso,162.75,5.166666667,3.166666667,11.91666667,183
Texas,48,139,48139,Ellis,241.5,3,5.166666667,1.666666667,251.3333333
Texas,48,143,48143,Erath,2.25,1,0.833333333,5.083333333,9.166666667
Texas,48,145,48145,Falls,0.333333333,0,0,0,0.333333333
Texas,48,147,48147,Fannin,5.333333333,1.166666667,0.333333333,0,6.833333333
Texas,48,149,48149,Fayette,1.583333333,0.333333333,0,0,1.916666667
Texas,48,151,48151,Fisher,,,,,
Texas,48,153,48153,Floyd,0,0,0,0,0
Texas,48,155,48155,Foard,,,,,
Texas,48,157,48157,Fort Bend,939.6666667,0.166666667,0,67.91666667,1007.75
Texas,48,159,48159,Franklin,0.583333333,0,0,0,0.583333333
Texas,48,161,48161,Freestone,0.166666667,0,0,0,0.166666667
Texas,48,163,48163,Frio,1,0,0,0,1
Texas,48,165,48165,Gaines,1.583333333,0,0,0,1.583333333
Texas,48,167,48167,Galveston,271.5,0,0,0,271.5
Texas,48,169,48169,Garza,0.416666667,0,0,0,0.416666667
Texas,48,171,48171,Gillespie,4.333333333,0,0,0,4.333333333
Texas,48,173,48173,Glasscock,,,,,
Texas,48,175,48175,Goliad,0.833333333,0,0,0,0.833333333
Texas,48,177,48177,Gonzales,0.916666667,0,0,0,0.916666667
Texas,48,179,48179,Gray,0.583333333,0,0,0,0.583333333
Texas,48,181,48181,Grayson,124.3333333,2.5,0,62.5,189.3333333
Texas,48,183,48183,Gregg,13.91666667,2.166666667,0,0,16.08333333
Texas,48,185,48185,Grimes,9.166666667,0,0,0,9.166666667
Texas,48,187,48187,Guadalupe,158.9166667,2,0,11.08333333,172
Texas,48,189,48189,Hale,1.083333333,0,0,0,1.083333333
Texas,48,191,48191,Hall,0,0,0,0,0
Texas,48,193,48193,Hamilton,1.333333333,0.666666667,0,0,2
Texas,48,195,48195,Hansford,0,0,0,0,0
Texas,48,197,48197,Hardeman,0,0,0,0,0
Texas,48,199,48199,Hardin,29.83333333,0,0,0,29.83333333
Texas,48,201,48201,Harris,1672.416667,93.83333333,5.583333333,718.4166667,2490.25
Texas,48,203,48203,Harrison,4.666666667,0.5,0.666666667,1.25,7.083333333
Texas,48,205,48205,Hartley,,,,,
Texas,48,207,48207,Haskell,0,0,0,0,0
Texas,48,209,48209,Hays,313.5833333,1.333333333,2.25,122,439.1666667
Texas,48,211,48211,Hemphill,0,0,0,0,0
Texas,48,213,48213,Henderson,20.58333333,1.333333333,0,0,21.91666667
Texas,48,215,48215,Hidalgo,365.9166667,62.66666667,132.8333333,53.41666667,614.8333333
Texas,48,217,48217,Hill,5.416666667,0,0,0,5.416666667
Texas,48,219,48219,Hockley,0.583333333,0,0,0,0.583333333
Texas,48,221,48221,Hood,10.41666667,0,0,0,10.41666667
Texas,48,223,48223,Hopkins,5.5,0,0,0,5.5
Texas,48,225,48225,Houston,0.25,0,0,0,0.25
Texas,48,227,48227,Howard,5.166666667,0.166666667,0,0.416666667,5.75
Texas,48,229,48229,Hudspeth,,,,,
Texas,48,231,48231,Hunt,63.16666667,0.333333333,0,43.91666667,107.4166667
Texas,48,233,48233,Hutchinson,0.166666667,0,0,0,0.166666667
Texas,48,235,48235,Irion,,,,,
Texas,48,237,48237,Jack,0.833333333,0,0,0,0.833333333
Texas,48,239,48239,Jackson,0,0,0,0,0
Texas,48,241,48241,Jasper,2.5,0,1.25,0,3.75
Texas,48,243,48243,Jeff Davis,,,,,
Texas,48,245,48245,Jefferson,27.91666667,0.666666667,0,0,28.58333333
Texas,48,247,48247,Jim Hogg,,,,,
Texas,48,249,48249,Jim Wells,0.5,0,0,0,0.5
Texas,48,251,48251,Johnson,162.3333333,2.166666667,8.5,6.333333333,179.3333333
Texas,48,253,48253,Jones,0.083333333,0,0,0,0.083333333
Texas,48,255,48255,Karnes,6.5,0,0,0,6.5
Texas,48,257,48257,Kaufman,129.9166667,0,0.666666667,15,145.5833333
Texas,48,259,48259,Kendall,43.08333333,0,0,0,43.08333333
Texas,48,261,48261,Kenedy,,,,,
Texas,48,263,48263,Kent,,,,,
Texas,48,265,48265,Kerr,8.166666667,0.166666667,0,26.83333333,35.16666667
Texas,48,267,48267,Kimble,0,0,0,0,0
Texas,48,269,48269,King,,,,,
Texas,48,271,48271,Kinney,0.166666667,0,0,0,0.166666667
Texas,48,273,48273,Kleberg,2,0,0,0,2
Texas,48,275,48275,Knox,,,,,
Texas,48,283,48283,La Salle,0,0.666666667,0,0,0.666666667
Texas,48,277,48277,Lamar,2.666666667,1.333333333,0,5.916666667,9.916666667
Texas,48,279,48279,Lamb,0,0,0,0,0
Texas,48,281,48281,Lampasas,1.5,0,0,0,1.5
Texas,48,285,48285,Lavaca,0.75,0,0,0,0.75
Texas,48,287,48287,Lee,1.5,0,0,0,1.5
Texas,48,289,48289,Leon,0,0,0,0,0
Texas,48,291,48291,Liberty,109.9166667,0.166666667,0,0,110.0833333
Texas,48,293,48293,Limestone,1.416666667,0,0,0,1.416666667
Texas,48,295,48295,Lipscomb,0,0,0,0,0
Texas,48,297,48297,Live Oak,1,0,0,0,1
Texas,48,299,48299,Llano,9.75,0,0.333333333,0,10.08333333
Texas,48,301,48301,Loving,,,,,
Texas,48,303,48303,Lubbock,160.0833333,3.833333333,0,21,184.9166667
Texas,48,305,48305,Lynn,0,0,0,0,0
Texas,48,313,48313,Madison,0.083333333,0,0,0,0.083333333
Texas,48,315,48315,Marion,0.5,0.166666667,0,0,0.666666667
Texas,48,317,48317,Martin,0.083333333,0,0.333333333,0,0.416666667
Texas,48,319,48319,Mason,0.333333333,0,0,0,0.333333333
Texas,48,321,48321,Matagorda,12.75,0,0,0,12.75
Texas,48,323,48323,Maverick,5,0.5,0,0,5.5
Texas,48,307,48307,McCulloch,0.166666667,0,0,0,0.166666667
Texas,48,309,48309,McLennan,60,7.833333333,0,16.66666667,84.5
Texas,48,311,48311,McMullen,,,,,
Texas,48,325,48325,Medina,8.5,0,0,0,8.5
Texas,48,327,48327,Menard,,,,,
Texas,48,329,48329,Midland,125.3333333,0,0,0,125.3333333
Texas,48,331,48331,Milam,6.416666667,0,0,0,6.416666667
Texas,48,333,48333,Mills,,,,,
Texas,48,335,48335,Mitchell,0,0,0,0,0
Texas,48,337,48337,Montague,1.916666667,0,0,0,1.916666667
Texas,48,339,48339,Montgomery,966.5833333,11,10.5,116.8333333,1104.916667
Texas,48,341,48341,Moore,2.083333333,0.166666667,0,0,2.25
Texas,48,343,48343,Morris,0.25,0,0,0,0.25
Texas,48,345,48345,Motley,,,,,
Texas,48,347,48347,Nacogdoches,2.916666667,0,0,0,2.916666667
Texas,48,349,48349,Navarro,42.58333333,0.666666667,0.25,0,43.5
Texas,48,351,48351,Newton,,,,,
Texas,48,353,48353,Nolan,1.25,0,0,0,1.25
Texas,48,355,48355,Nueces,111.3333333,0.666666667,0.5,3.916666667,116.4166667
Texas,48,357,48357,Ochiltree,0.333333333,0,0,0,0.333333333
Texas,48,359,48359,Oldham,0,0,0,0,0
Texas,48,361,48361,Orange,13.58333333,1.166666667,0.666666667,4.166666667,19.58333333
Texas,48,363,48363,Palo Pinto,2.25,0,0,0,2.25
Texas,48,365,48365,Panola,0.5,0,0,0,0.5
Texas,48,367,48367,Parker,36.41666667,0,0,0,36.41666667
Texas,48,369,48369,Parmer,0.333333333,0,0,0,0.333333333
Texas,48,371,48371,Pecos,0.416666667,0,0,0.416666667,0.833333333
Texas,48,373,48373,Polk,63.75,0.333333333,0,0,64.08333333
Texas,48,375,48375,Potter,46.83333333,0.166666667,0,54.16666667,101.1666667
Texas,48,377,48377,Presidio,1.916666667,0,0,0,1.916666667
Texas,48,379,48379,Rains,1.75,0,0,0,1.75
Texas,48,381,48381,Randall,3.25,0,0.5,0,3.75
Texas,48,383,48383,Reagan,0.5,0,0,0,0.5
Texas,48,385,48385,Real,0,0,0,0,0
Texas,48,387,48387,Red River,1.166666667,0,0,0,1.166666667
Texas,48,389,48389,Reeves,1.833333333,0,0,0,1.833333333
Texas,48,391,48391,Refugio,2,0,0,0,2
Texas,48,393,48393,Roberts,,,,,
Texas,48,395,48395,Robertson,,,,,
Texas,48,397,48397,Rockwall,150.8333333,0,0,0,150.8333333
Texas,48,399,48399,Runnels,0.166666667,0,0,0,0.166666667
Texas,48,401,48401,Rusk,0.333333333,0,0,0,0.333333333
Texas,48,403,48403,Sabine,0,0,0,0,0
Texas,48,405,48405,San Augustine,0.166666667,0,0,0,0.166666667
Texas,48,407,48407,San Jacinto,47.91666667,0,0,0,47.91666667
Texas,48,409,48409,San Patricio,28.66666667,0,0,0,28.66666667
Texas,48,411,48411,San Saba,0,0,0,0,0
Texas,48,413,48413,Schleicher,0.166666667,0,0,0,0.166666667
Texas,48,415,48415,Scurry,2.666666667,0,0,0,2.666666667
Texas,48,417,48417,Shackelford,,,,,
Texas,48,419,48419,Shelby,0.083333333,0,0,0,0.083333333
Texas,48,421,48421,Sherman,1.416666667,0,0,0,1.416666667
Texas,48,423,48423,Smith,37.58333333,4.833333333,3.416666667,3.75,49.58333333
Texas,48,425,48425,Somervell,1.75,1,0,0.833333333,3.583333333
Texas,48,427,48427,Starr,0,0,0,0,0
Texas,48,429,48429,Stephens,0.166666667,0,0,0,0.166666667
Texas,48,431,48431,Sterling,,,,,
Texas,48,433,48433,Stonewall,,,,,
Texas,48,435,48435,Sutton,0,0,0,0,0
Texas,48,437,48437,Swisher,0,0,0,0,0
Texas,48,439,48439,Tarrant,788.1666667,72.33333333,23,694.6666667,1578.166667
Texas,48,441,48441,Taylor,34.33333333,8,0,0,42.33333333
Texas,48,443,48443,Terrell,,,,,
Texas,48,445,48445,Terry,0.166666667,0,0,0,0.166666667
Texas,48,447,48447,Throckmorton,,,,,
Texas,48,449,48449,Titus,2.916666667,0.166666667,0,0.833333333,3.916666667
Texas,48,451,48451,Tom Green,19.25,0.166666667,0,0,19.41666667
Texas,48,453,48453,Travis,402.5,24,3.333333333,996.9166667,1426.75
Texas,48,455,48455,Trinity,0.083333333,0,0,0,0.083333333
Texas,48,457,48457,Tyler,0.416666667,0,0,0,0.416666667
Texas,48,459,48459,Upshur,2.666666667,0.166666667,0,0,2.833333333
Texas,48,461,48461,Upton,0,0,0,0,0
Texas,48,463,48463,Uvalde,1.25,0.166666667,0,0,1.416666667
Texas,48,465,48465,Val Verde,7.083333333,0,0,0,7.083333333
Texas,48,467,48467,Van Zandt,3.75,0.5,0.25,0,4.5
Texas,48,469,48469,Victoria,2.75,0.333333333,0.5,0,3.583333333
Texas,48,471,48471,Walker,43.5,0.166666667,0.25,0,43.91666667
Texas,48,473,48473,Waller,29.5,0,3.333333333,7.416666667,40.25
Texas,48,475,48475,Ward,0.583333333,0,0,0,0.583333333
Texas,48,477,48477,Washington,8.916666667,0.333333333,0,0,9.25
Texas,48,479,48479,Webb,96.16666667,0.833333333,3.25,20.41666667,120.6666667
Texas,48,481,48481,Wharton,12.16666667,0,0,3.75,15.91666667
Texas,48,483,48483,Wheeler,0,0,0,0,0
Texas,48,485,48485,Wichita,17.08333333,1.333333333,0,0.833333333,19.25
Texas,48,487,48487,Wilbarger,0.333333333,0,0,1.25,1.583333333
Texas,48,489,48489,Willacy,3,0,0,0,3
Texas,48,491,48491,Williamson,499.5,6.333333333,4,118.75,628.5833333
Texas,48,493,48493,Wilson,11.25,0,0,0,11.25
Texas,48,495,48495,Winkler,0,0,0,0,0
Texas,48,497,48497,Wise,17.83333333,0,0.25,20.25,38.33333333
Texas,48,499,48499,Wood,2.916666667,0.666666667,0,2.416666667,6
Texas,48,501,48501,Yoakum,0.5,0,0,0,0.5
Texas,48,503,48503,Young,0.416666667,0,0,0,0.416666667
Texas,48,505,48505,Zapata,,,,,
Texas,48,507,48507,Zavala,0.25,0,0,0,0.25
Virginia,51,1,51001,Accomack,15.08333333,0,0,0,15.08333333
Virginia,51,3,51003,Albemarle,50,0.333333333,1.5,15.66666667,67.5
Virginia,51,510,51510,Alexandria,2.083333333,0,0,0,2.083333333
Virginia,51,5,51005,Alleghany,1.083333333,0,0,0,1.083333333
Virginia,51,7,51007,Amelia,5,0,0,0,5
Virginia,51,9,51009,Amherst,9.666666667,0.333333333,0,9,19
Virginia,51,11,51011,Appomattox,7.916666667,0,0,0,7.916666667
Virginia,51,13,51013,Arlington,15.83333333,0.166666667,0,35.75,51.75
Virginia,51,15,51015,Augusta,25,0,0.583333333,4.166666667,29.75
Virginia,51,17,51017,Bath,0.666666667,0,0,0,0.666666667
Virginia,51,19,51019,Bedford,22.16666667,2.333333333,0,0,24.5
Virginia,51,21,51021,Bland,0.666666667,0,0,0,0.666666667
Virginia,51,23,51023,Botetourt,9.666666667,0,0,0,9.666666667
Virginia,51,520,51520,Bristol,0.833333333,0,0,0.416666667,1.25
Virginia,51,25,51025,Brunswick,3.083333333,0,0,0,3.083333333
Virginia,51,27,51027,Buchanan,1,0,0,0,1
Virginia,51,29,51029,Buckingham,8,0,0,0,8
Virginia,51,530,51530,Buena Vista,1.166666667,0.333333333,0,0,1.5
Virginia,51,31,51031,Campbell,21.5,0.5,0,4.25,26.25
Virginia,51,33,51033,Caroline,26.5,0,0,0,26.5
Virginia,51,35,51035,Carroll,6.666666667,0,0,0,6.666666667
Virginia,51,36,51036,Charles City,2.5,0,0,0,2.5
Virginia,51,37,51037,Charlotte,3.25,0,0,0,3.25
Virginia,51,540,51540,Charlottesville,1.333333333,0,0,1.5,2.833333333
Virginia,51,550,51550,Chesapeake,49.75,0,0,0,49.75
Virginia,51,41,51041,Chesterfield,153.75,0,0,38.5,192.25
Virginia,51,43,51043,Clarke,1.25,0,0,0,1.25
Virginia,51,570,51570,Colonial Heights,1.416666667,0,0,0,1.416666667
Virginia,51,580,51580,Covington,0,0,0,0,0
Virginia,51,45,51045,Craig,2.5,0,0,0,2.5
Virginia,51,47,51047,Culpeper,30.41666667,0,0,5,35.41666667
Virginia,51,49,51049,Cumberland,5.833333333,0.833333333,0,0,6.666666667
Virginia,51,590,51590,Danville,1.166666667,0,0,3.333333333,4.5
Virginia,51,51,51051,Dickenson,0.916666667,0,0,0,0.916666667
Virginia,51,53,51053,Dinwiddie,6.833333333,0,0,0,6.833333333
Virginia,51,595,51595,Emporia,0.416666667,0,0,0,0.416666667
Virginia,51,57,51057,Essex,3.166666667,0,0,0,3.166666667
Virginia,51,600,51600,Fairfax,5.916666667,0,0,0,5.916666667
Virginia,51,59,51059,Fairfax,86,0,0,152.4166667,238.4166667
Virginia,51,610,51610,Falls Church,1.666666667,0,0,0,1.666666667
Virginia,51,61,51061,Fauquier,23.83333333,0,0,0,23.83333333
Virginia,51,63,51063,Floyd,5.75,0,0,0,5.75
Virginia,51,65,51065,Fluvanna,11,0,0,0.5,11.5
Virginia,51,620,51620,Franklin,,,,,
Virginia,51,67,51067,Franklin,13.08333333,0,0,0.833333333,13.91666667
Virginia,51,69,51069,Frederick,72.66666667,0,0,0,72.66666667
Virginia,51,630,51630,Fredericksburg,3.083333333,0,0,0,3.083333333
Virginia,51,640,51640,Galax,0.916666667,0.166666667,0.25,0,1.333333333
Virginia,51,71,51071,Giles,2.083333333,0,0,0,2.083333333
Virginia,51,73,51073,Gloucester,6.833333333,0,0.25,0,7.083333333
Virginia,51,75,51075,Goochland,26.83333333,0,0,0,26.83333333
Virginia,51,77,51077,Grayson,3.166666667,0,0,0,3.166666667
Virginia,51,79,51079,Greene,13.5,0,0.666666667,2.833333333,17
Virginia,51,81,51081,Greensville,2,0,0,0,2
Virginia,51,83,51083,Halifax,8.083333333,0,0,0,8.083333333
Virginia,51,650,51650,Hampton,5.666666667,0,0,0,5.666666667
Virginia,51,85,51085,Hanover,36.91666667,0.333333333,0,0,37.25
Virginia,51,660,51660,Harrisonburg,1.333333333,0,0,5.916666667,7.25
Virginia,51,87,51087,Henrico,76.75,10,0,65.41666667,152.1666667
Virginia,51,89,51089,Henry,2.75,0,0,0,2.75
Virginia,51,91,51091,Highland,1,0,0,0,1
Virginia,51,670,51670,Hopewell,3.5,0,0,0,3.5
Virginia,51,93,51093,Isle of Wight,21.41666667,0,0,0,21.41666667
Virginia,51,95,51095,James City,24.66666667,2.166666667,1,2,29.83333333
Virginia,51,99,51099,King George,12.75,0.166666667,0,0,12.91666667
Virginia,51,101,51101,King William,10.75,0,0,0,10.75
Virginia,51,97,51097,King and Queen,3,0,0,0,3
Virginia,51,103,51103,Lancaster,10.58333333,0,0,0,10.58333333
Virginia,51,105,51105,Lee,1.5,0,0,0,1.5
Virginia,51,678,51678,Lexington,0.083333333,0,0,0,0.083333333
Virginia,51,107,51107,Loudoun,124.9166667,0,0,151.5,276.4166667
Virginia,51,109,51109,Louisa,34,0,0,0,34
Virginia,51,111,51111,Lunenburg,2.083333333,0,0,0,2.083333333
Virginia,51,680,51680,Lynchburg,19.33333333,0,0,20,39.33333333
Virginia,51,113,51113,Madison,5.583333333,0,0,0,5.583333333
Virginia,51,683,51683,Manassas,7.5,0,0,0,7.5
Virginia,51,685,51685,Manassas Park,0,0,0,9.083333333,9.083333333
Virginia,51,690,51690,Martinsville,0,0,0,0.416666667,0.416666667
Virginia,51,115,51115,Mathews,2.25,0,0,0,2.25
Virginia,51,117,51117,Mecklenburg,12.25,0.5,0,0,12.75
Virginia,51,119,51119,Middlesex,8.083333333,0,0,0,8.083333333
Virginia,51,121,51121,Montgomery,26.91666667,0,0,0,26.91666667
Virginia,51,125,51125,Nelson,5.5,0,0,0,5.5
Virginia,51,127,51127,New Kent,37.75,0,0,0,37.75
Virginia,51,700,51700,Newport News,5.083333333,0,0.25,38.16666667,43.5
Virginia,51,710,51710,Norfolk,12.08333333,0.333333333,1.333333333,22.75,36.5
Virginia,51,131,51131,Northampton,13.5,0.166666667,0,0,13.66666667
Virginia,51,133,51133,Northumberland,5,0,0,0,5
Virginia,51,720,51720,Norton,0,0,0,0,0
Virginia,51,135,51135,Nottoway,4.333333333,0,0,0.416666667,4.75
Virginia,51,137,51137,Orange,34.16666667,0.166666667,0,0,34.33333333
Virginia,51,139,51139,Page,13.66666667,0,0,0,13.66666667
Virginia,51,141,51141,Patrick,2.333333333,0,0,0,2.333333333
Virginia,51,730,51730,Petersburg,2.833333333,0,0,7,9.833333333
Virginia,51,143,51143,Pittsylvania,6,0,0,0,6
Virginia,51,735,51735,Poquoson,8.083333333,0,0,3,11.08333333
Virginia,51,740,51740,Portsmouth,15.66666667,0,0,9.333333333,25
Virginia,51,145,51145,Powhatan,9.583333333,0,0,0,9.583333333
Virginia,51,147,51147,Prince Edward,5,0,0,0.416666667,5.416666667
Virginia,51,149,51149,Prince George,5.666666667,0.333333333,0,0,6
Virginia,51,153,51153,Prince William,66.08333333,0,0,52.08333333,118.1666667
Virginia,51,155,51155,Pulaski,3.25,0,0,0,3.25
Virginia,51,750,51750,Radford,2.333333333,0,0,0,2.333333333
